name,rating,reviews,img,lat,lng,map_link
貳陸陸杉Space ｜新址開幕｜,"5.0
(132)",112,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noPU-ukOWT1HwiIKvq1JlZXs4ig_P9pS--mGVzEZuiZzbNHROQfNT2lOfzAInWCVF__oDeRIaXYk11bO8pUgbwvcUrNhh-Pn_xtD7tRdW33rm6_Fqeenh54urQv5rZahpe8WUg=w408-h544-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/%E8%B2%B3%E9%99%B8%E9%99%B8%E6%9D%89Space+%EF%BD%9C%E6%96%B0%E5%9D%80%E9%96%8B%E5%B9%95%EF%BD%9C/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x346e9562ef0a1e29:0x306e8240261a71f9!8m2!3d23.4817667!4d120.460084!16s%2Fg%2F11kq4s0nwg?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
Dopamine coffee 多巴胺,"4.8
(63)",103,https://lh3.googleusercontent.com/p/AF1QipOjwC1RvM2sGZmwwtLGSvVtaXp2GhdBOYGdCtll=w426-h240-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/Dopamine+coffee+%E5%A4%9A%E5%B7%B4%E8%83%BA/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x346e9426884fdeab:0x1a2571e8ef875a1c!8m2!3d23.4721445!4d120.4632602!16s%2Fg%2F11bv2cvbyp?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
曉咖啡 嘉義店,"4.9
(89)",801,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nodQ6Yxwl4SzorIHpHGYm_yCIB-qE1d5NM6XEyGuDnzOp4wSHIlzPYhb8xVjSJp2lKUky8IqUvt8-PNi3A8tVC2dwryvk_tOiKXrMYnElKGz86FTUP2tkkKxmoHVpAj_1yAO4t3=w408-h543-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/%E6%9B%89%E5%92%96%E5%95%A1+%E5%98%89%E7%BE%A9%E5%BA%97/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x346e951980cc5ef7:0x48ffd74ffd5d617a!8m2!3d23.4694304!4d120.4573589!16s%2Fg%2F11sbfwm2tv?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
荏苒咖啡,"4.5
(466)",18,https://lh3.googleusercontent.com/p/AF1QipNEau45jcsis8RQk09LoFuHtx-E_cq94XWOcnwx=w426-h240-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/%E8%8D%8F%E8%8B%92%E5%92%96%E5%95%A1/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x346e95caa1ae94e5:0x6b9abc0fb6f7b684!8m2!3d23.4801299!4d120.4668976!16s%2Fg%2F11pxm94rqs?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
往前咖啡製作所 / Forward Roasters,"4.5
(957)","1,197",https://lh3.googleusercontent.com/p/AF1QipPniiTMd_Y1hZzA2XHLkcaq0rOvRHxxLx2lb5hg=w408-h306-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/%E5%BE%80%E5%89%8D%E5%92%96%E5%95%A1%E8%A3%BD%E4%BD%9C%E6%89%80+%2F+Forward+Roasters/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x346e9432e6b4a153:0xed63b4573587582a!8m2!3d23.4841147!4d120.4496869!16s%2Fg%2F11bzt04c5r?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
不只是圖書館 Not Just Library,"4.7
(520)",171,https://lh3.googleusercontent.com/p/AF1QipPDOXkuMY3iPXlv0s2HX8wtl9b3vMQIEiB9ejBB=w408-h272-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/%E4%B8%8D%E5%8F%AA%E6%98%AF%E5%9C%96%E6%9B%B8%E9%A4%A8+Not+Just+Library/@23.8867444,115.7002064,6z/data=!3m1!5s0x3442abbf5a40857f:0xd65d84e9e47fae2c!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x3442abc0ac47cb37:0xe49f4ce8a9dca53d!8m2!3d25.0437756!4d121.559897!16s%2Fg%2F11cn9cj1fz?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
她的咖啡 HER COFFEE,"4.8
(193)",41,https://lh3.googleusercontent.com/p/AF1QipMN9YxHi8oPQxtlq2-3HPL4KpqzD4DECbvNEUUo=w408-h306-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/%E5%A5%B9%E7%9A%84%E5%92%96%E5%95%A1+HER+COFFEE/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x346e953f82d28f49:0x39c0e594306f2d03!8m2!3d23.4764743!4d120.4516215!16s%2Fg%2F11syj5frjl?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
明明MingMing(休假日於IG、FB專頁為主）,"5.0
(111)",801,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqweeCP83031mmnSDJ9cZ0M0LAByiWOV0EORmY8DVEICGRPnP9Hl_w0KkoZuT2Kl2RaJ2fWfIiqytsH6azZ8T7Rh23a4v8sBtk7m5QuzoQR_g44UtBY4SbCzda-l4pL7PCklGxL1A=w408-h306-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/%E6%98%8E%E6%98%8EMingMing(%E4%BC%91%E5%81%87%E6%97%A5%E6%96%BCIG%E3%80%81FB%E5%B0%88%E9%A0%81%E7%82%BA%E4%B8%BB%EF%BC%89/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x346e95106354a399:0xc103f8fcf1fc372!8m2!3d23.4885442!4d120.4470375!16s%2Fg%2F11tmw4grb_?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
國王蝴蝶咖啡 Roicafe,"4.7
(493)",43,https://lh3.googleusercontent.com/p/AF1QipOzQOCktuB_aYkvzu_KsYnd2uuUPw-SY6vWgA-f=w408-h271-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/%E5%9C%8B%E7%8E%8B%E8%9D%B4%E8%9D%B6%E5%92%96%E5%95%A1+Roicafe/@23.8867444,115.7002064,6z/data=!3m1!5s0x346e942649d9f8d3:0x46b323b9c6296d4a!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x346e9532a303a311:0x86b7b6e8a6ab6023!8m2!3d23.4759909!4d120.438864!16s%2Fg%2F11h4vjv5yj?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
慕 珈琲店,"4.8
(322)",221,https://lh3.googleusercontent.com/p/AF1QipNqGzmrSYCGpEML-MNaFTsi0v7CnXCJsFJuHMHt=w408-h544-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/%E6%85%95+%E7%8F%88%E7%90%B2%E5%BA%97/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x346e9435192266f5:0x11a8c2674a4b1cf4!8m2!3d23.4826782!4d120.4563712!16s%2Fg%2F11f523qr7r?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
