name,rating,reviews,img,lat,lng,map_link
阿本紅蔘咖啡館ASPOON_ASPOON（新莊宏匯店）,"4.7
(959)",128,https://lh3.googleusercontent.com/p/AF1QipOLzww3c0ouBTz2bNNQikG7BPj0EL64uiWDljzy=w434-h240-k-no,25.059944007108,121.449451028113,"https://www.google.com/maps/place/HWC%E9%BB%91%E6%B2%83%E5%92%96%E5%95%A1+%E6%96%B0%E5%8C%97%E8%BC%94%E5%A4%A7%E5%BA%97/@25.0639655,116.9045836,7z/data=!4m9!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m4!1s0x3442a74d83caf8ad:0x385f7f352235d510!8m2!3d25.0320349!4d121.4329125?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
HWC黑沃咖啡 新北輔大店,"4.4
(221)",128,https://lh3.googleusercontent.com/p/AF1QipP5VYCJz9vlmfjnvcCbGO0Uro-93Py2tkBBJpfm=w426-h240-k-no,25.031968986165,121.432871958908,"https://www.google.com/maps/place/%E6%9E%97%E6%A4%90%E5%92%96%E5%95%A1-%E6%96%B0%E8%8E%8A%E5%BA%97(%E5%BA%97%E4%BC%91%E6%97%A5%E4%BE%9D%E7%B2%89%E7%B5%B2%E5%B0%88%E9%A0%81%E5%85%AC%E5%91%8A%E7%82%BA%E4%B8%BB)/@25.0639655,116.9045836,7z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x3442a7119deb55e7:0x2d23c1777d2ab3a8!8m2!3d25.0228427!4d121.4174515!16s%2Fg%2F11rv6bxlj5?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
林椐咖啡-新莊店(店休日依粉絲專頁公告為主),"4.8
(368)",128,https://lh3.googleusercontent.com/p/AF1QipMA98UZJ7dQYSjOc4KQ44oSW6jsmQDEEarA71Xc=w426-h240-k-no,25.022814397245,121.417551432465,"https://www.google.com/maps/place/%E5%B1%B1%E6%9E%97%E5%92%96%E5%95%A1Coffee+Roaster+%EF%BD%9C%E8%87%AA%E5%AE%B6%E7%83%98%E7%84%99%E3%80%81%E8%99%B9%E5%90%B8%E5%B0%88%E9%96%80%E3%80%81%E5%96%AE%E5%93%81%E6%8B%BF%E9%90%B5+%EF%BD%9C/@25.0639655,116.9045836,7z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x3442a7deee268101:0xa4b1b1caa634de96!8m2!3d25.021354!4d121.4278!16s%2Fg%2F11qmmsg59q?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
山林咖啡Coffee Roaster ｜自家烘焙、虹吸專門、單品拿鐵 ｜,"4.9
(324)",128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqdCZMcVvpiNQkuEiojQaZz22MLwrgId2CO-a9iIot_mEYOAAwd5iPEYe_BBtzOTgMxLkoGdEXp8UfYgbtqF_xbDKD_HbvjllhPYzE_HBaO-MnFOeZB71eWV1was9UT53qewl3i=w426-h240-k-no,25.021353012426,121.427798979649,"https://www.google.com/maps/place/%E5%93%88%E5%A7%86%E5%96%AB%E8%8C%B6+hamu+kissa+-%E4%B8%8D%E5%AE%9A%E6%99%82%E5%85%AC%E4%BC%91%E8%AB%8B%E7%9C%8BIG-%E5%92%96%E5%95%A1%E3%80%82%E7%94%9C%E9%BB%9E%E3%80%82%E8%BC%95%E9%A3%9F/@25.0639655,116.9045836,7z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x3442a7428462b139:0x8211d85911c948c!8m2!3d25.0329669!4d121.4327392!16s%2Fg%2F11vrld5k9k?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
哈姆喫茶 hamu kissa -不定時公休請看IG-咖啡。甜點。輕食,"4.9
(59)",128,https://lh3.googleusercontent.com/p/AF1QipM5ExA1vvN_nB6Elzbd953OCeSf0BxzIi-hDm-L=w408-h306-k-no,25.032974982184,121.432727035802,"https://www.google.com/maps/place/Laifu+coffee+%E4%BE%86%E7%A6%8F%E5%92%96%E5%95%A1%2F%2F%E7%84%A1%E8%A8%82%E4%BD%8D%E3%80%81%E4%B8%8D%E6%8E%A5%E5%BE%8512%E6%AD%B2%E4%BB%A5%E4%B8%8B%E5%85%92%E7%AB%A5%2F%2F/@25.0639655,116.9045836,7z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x3442a7ad60170a07:0x7045a458eb35949b!8m2!3d25.0253639!4d121.427533!16s%2Fg%2F11r2p99yw2?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
Laifu coffee 來福咖啡//無訂位、不接待12歲以下兒童//,"4.7
(247)",128,https://lh3.googleusercontent.com/p/AF1QipPxz4fjKIwWEBcrQ5tSFcCtUktNhfm1rEoFJu__=w426-h240-k-no,25.025393005938,121.427579960519,"https://www.google.com/maps/place/%E7%99%BD%E6%98%BC%E5%A4%A2%E5%96%AB%E8%8C%B6+Hakuchumu+Kissa%EF%BC%885%2F31%E3%80%816%2F1%E7%AB%AF%E5%8D%88%E9%80%A3%E5%81%87%E5%85%AC%E4%BC%91%EF%BC%89%E7%99%BD%E6%97%A5%E5%A4%A2%E5%96%AB%E8%8C%B6/@25.0639655,116.9045836,7z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x3442a8743ed90937:0x44d4f439ba273e16!8m2!3d25.0363131!4d121.449347!16s%2Fg%2F11clsgpgms?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
白昼夢喫茶 Hakuchumu Kissa（5/31、6/1端午連假公休）白日夢喫茶,"4.6
(468)",128,https://lh3.googleusercontent.com/p/AF1QipN4ISmT-dSlvEUCl3wKD_x040iA3gCWM31w3hAw=w408-h271-k-no,25.036274015455,121.449323036452,"https://www.google.com/maps/place/%E4%BD%95%E6%AD%A2(%E7%87%9F%E6%A5%AD%E8%B3%87%E8%A8%8A%E8%AB%8B%E8%A9%B3%E9%96%B1IG%2FFB)/@25.0639655,116.9045836,7z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x3442a96ef3418315:0x99c86a7e96169c7a!8m2!3d25.0374201!4d121.4505434!16s%2Fg%2F11mw8g56hg?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
何止(營業資訊請詳閱IG/FB),"4.6
(237)",128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noX1dt9t50sgVImJ-fMvDxivHR98kcY17awoRpD1JhqHDv2Z01fZCiIq0GeRayBNoRPoJE7MckgaXo8_qnL4U6Ee2M4M8rs7H07U4uniDHmL_gj9ZhjEuHESh67JSM6UMPjOKoBqA=w408-h365-k-no,25.037471789418,121.450647041877,"https://www.google.com/maps/place/%E6%A5%94%E5%AD%90%E5%92%96%E5%95%A1%E9%A4%A8/@25.0639655,116.9045836,7z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x3442a870e54de0e7:0x1ae4cd473ec117b2!8m2!3d25.039775!4d121.4534595!16s%2Fg%2F1tfv2t_l?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
楔子咖啡館,"4.5
(189)",128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr6T0UOWWWxs1LhTm2J7GKhexmCc1QZXLdPeB5CcA88zHnFpd2BBodu8xMiW2HlO4EEzsX1S5ALK6AwdSUTeGvwtnB2HQhNk2cca5XDdFigeCdKL7qDbFvIHzH3Dzf3BsBOrbDC9A=w408-h306-k-no,25.039798982926,121.453451961956,"https://www.google.com/maps/place/%E6%8B%BE%E5%9B%9E%E3%80%82%E5%92%96%E5%95%A1(%E6%96%B0%E8%8E%8A%E5%BA%97)/@25.0639655,116.9045836,7z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x3442a8766c0546a9:0x710a7466540c1f68!8m2!3d25.0388906!4d121.4474592!16s%2Fg%2F11b63fpc7f?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
拾回。咖啡(新莊店),"4.2
(422)",128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq3wtyI33REPjW97LgplN0XjVToPlFsL-QOxNILOkJltCBXJxAuyCmhX4Od-8Sv1ujf8EyXiq9oh7sAdZIb0avjWA_xigiw2V5MZ5MJvQPQFSabwkNKXO18Ul70GVNkl0i8u_0=w408-h306-k-no,25.038900694362,121.447478514839,"https://www.google.com/maps/place/UNI+Cafe/@25.0639655,116.9045836,7z/data=!3m1!5s0x3442a991a262edc7:0x9a73f723fe02c0ef!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x3442a9919dcbf0f1:0x2f425bda8b971b1a!8m2!3d25.0215172!4d121.5231997!16s%2Fg%2F11_l_q6qc?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
